age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
45;blue-collar;single;university.degree;no;no;no;cellular;may;fri;1815;4;3;1;nonexistent;1.1;93.85215767179055;-40.72173638768394;0.7280741956724746;5191;no
47;management;single;professional.course;no;yes;no;cellular;aug;thu;228;2;999;0;nonexistent;-1.7;93.18852415246855;-36.098180008978936;3.7047771994153558;5076;no
32;admin.;married;basic.4y;no;yes;no;cellular;apr;thu;387;1;999;0;nonexistent;-1.7;93.19074946315196;-33.28960578142071;2.6593077799678637;5176;no
50;blue-collar;single;university.degree;no;no;no;cellular;oct;fri;0;5;999;0;nonexistent;-1.7;93.15236899060336;-37.60099188471943;2.2865121822356698;5099;no
45;retired;married;high.school;no;yes;no;telephone;jul;wed;488;2;999;0;nonexistent;-1.7;93.65274813939418;-33.01294715024838;2.126993184131023;5228;no
50;admin.;married;professional.course;no;yes;no;cellular;may;thu;128;5;999;0;nonexistent;1.4;93.24422802245847;-35.518085968550764;1.3885693102163983;5228;no
46;blue-collar;single;professional.course;no;no;no;cellular;may;fri;217;3;999;0;nonexistent;1.4;92.7808759179964;-41.996310486573506;3.546565018168583;5008;no
52;blue-collar;married;university.degree;no;no;yes;telephone;jul;tue;348;2;999;0;nonexistent;1.1;94.22357177694106;-44.216899043615015;1.1783277924660054;5228;no
43;blue-collar;married;basic.9y;no;yes;no;cellular;may;tue;113;4;999;0;nonexistent;-1.7;93.07664813354886;-47.81003297650917;4.268036838262868;5099;no
35;admin.;married;professional.course;unknown;yes;yes;telephone;nov;mon;324;1;999;0;nonexistent;-1.7;93.4967221856333;-40.63872377184789;2.9210288554623336;5017;no
38;technician;married;unknown;no;no;no;telephone;jul;tue;35;2;999;0;nonexistent;-1.7;93.57841661656434;-39.17911973906834;3.833217231212695;5076;no
35;blue-collar;married;basic.4y;no;yes;no;telephone;sep;mon;31;6;999;0;nonexistent;-1.8;93.5079873686086;-38.53635954758022;5.011917803150415;5076;no
36;housemaid;single;university.degree;unknown;no;no;telephone;may;thu;30;2;22;2;nonexistent;1.1;94.05557255141069;-41.559424643079886;4.301904507573817;5191;no
49;blue-collar;married;university.degree;no;no;no;cellular;jul;wed;367;4;999;0;nonexistent;-0.1;93.80291269772528;-36.84119580216803;5.1;5195;no
39;blue-collar;single;high.school;no;yes;no;cellular;nov;thu;1394;2;999;0;nonexistent;-0.1;93.14013047664147;-32.52966323508051;4.4918142822892015;5228;no
41;admin.;married;high.school;no;no;no;cellular;may;mon;185;2;999;0;nonexistent;1.1;93.41844871019097;-37.63951956095923;3.328866184981665;5195;no
20;admin.;single;university.degree;no;no;no;cellular;jul;fri;69;3;999;0;nonexistent;1.1;93.412736935776;-43.22182773708445;3.739188818624193;5228;no
42;unemployed;single;professional.course;no;no;no;cellular;nov;mon;72;4;999;0;failure;1.1;93.72531066451506;-33.63966676811383;1.5730567384335485;5191;no
42;technician;married;university.degree;no;no;no;telephone;jun;thu;30;1;4;1;nonexistent;-1.7;93.40161236956664;-45.39800495724987;3.301928579231114;5176;no
41;admin.;married;basic.4y;no;yes;no;telephone;aug;wed;69;4;999;0;nonexistent;1.1;93.40044456254715;-39.05044369572352;2.1185241298861017;5099;no
22;admin.;single;high.school;no;no;no;telephone;aug;tue;245;7;999;0;nonexistent;-0.1;93.39604674849696;-46.81023637763526;3.24623955730742;5191;no
34;admin.;single;professional.course;no;no;no;cellular;aug;tue;136;4;999;0;nonexistent;-0.1;92.96280345568591;-43.51123547638365;4.612643510251052;5099;no
24;blue-collar;married;university.degree;no;yes;yes;telephone;jul;mon;168;1;999;0;nonexistent;1.4;93.44555511915918;-37.95685257642278;3.90700798766197;5228;no
33;admin.;single;high.school;unknown;yes;no;cellular;may;wed;90;1;999;0;nonexistent;-1.8;93.53252093600013;-42.96620449504093;5.1;5228;no
38;admin.;married;basic.9y;unknown;yes;yes;telephone;jul;thu;602;1;999;0;failure;-1.8;94.02337767856356;-39.86875024246513;3.482863693642691;5017;no
40;blue-collar;divorced;high.school;no;no;yes;telephone;jul;tue;873;1;24;3;nonexistent;-1.7;93.52262860770097;-44.030548932013524;1.7441672336676142;5176;yes
36;admin.;married;professional.course;no;yes;no;telephone;sep;wed;499;1;999;0;success;-1.8;93.80148841575544;-36.93725423253898;4.095435904957428;5176;no
37;admin.;married;basic.9y;no;yes;no;telephone;jul;wed;1;1;999;0;nonexistent;1.1;93.7022461724393;-43.627562102809456;5.1;5099;no
37;technician;single;basic.9y;no;no;no;cellular;may;tue;153;3;13;1;nonexistent;-1.7;94.21893743120894;-41.48956601982602;1.6286011998377217;5008;no
27;services;married;university.degree;no;yes;no;cellular;may;fri;227;4;999;0;nonexistent;1.4;93.62719086834119;-51.16907688808349;0.924074876255386;5228;no
33;student;married;high.school;no;no;no;telephone;jul;fri;970;4;999;0;nonexistent;-0.1;93.56420582233292;-40.81564959377318;2.900578723034603;5176;yes
47;technician;married;professional.course;no;no;no;telephone;may;thu;337;2;22;1;nonexistent;-1.7;93.6567706222396;-38.59536563404337;5.1;5228;no
52;technician;single;basic.6y;no;no;no;telephone;aug;wed;0;1;0;1;nonexistent;-1.7;93.32177306330244;-38.75682687584317;3.554050582846471;5076;no
39;technician;married;university.degree;no;yes;no;cellular;aug;wed;0;4;999;0;nonexistent;-1.7;93.99559693104884;-38.08784476897327;1.3716369095089904;5191;no
44;management;single;basic.4y;no;yes;no;telephone;aug;wed;115;4;999;0;nonexistent;1.4;93.04789995825219;-44.399748845920044;0.9006962936783954;5176;no
36;blue-collar;married;university.degree;no;yes;no;cellular;jul;mon;5;1;999;0;nonexistent;1.1;94.21829711339906;-34.98086222532499;3.5843450284762524;5176;no
34;unknown;married;professional.course;unknown;yes;no;cellular;jun;thu;660;2;26;1;nonexistent;-1.7;93.50041076770113;-38.33363499402935;5.1;5195;no
33;technician;married;basic.9y;no;no;no;cellular;aug;thu;45;2;999;0;nonexistent;1.4;93.51917792445943;-42.78709532581591;3.460882277389385;5176;no
61;admin.;married;basic.4y;no;yes;no;cellular;nov;wed;115;1;999;0;failure;-1.7;93.10136627439469;-37.30568534955645;2.098292694980786;5008;yes
30;management;married;university.degree;no;yes;no;cellular;jun;wed;11;6;999;0;nonexistent;-1.8;93.503575107257;-36.7705191221527;3.5066036853244436;5195;no
46;technician;married;basic.4y;no;no;no;cellular;may;mon;253;2;999;0;nonexistent;-1.7;93.59665470853326;-47.6726329693649;1.8245516216464708;5228;no
27;services;single;high.school;unknown;yes;no;telephone;sep;mon;561;2;999;0;nonexistent;1.1;93.31150583058631;-39.68702236776696;5.1;5228;no
62;technician;married;high.school;no;yes;no;telephone;may;fri;8;3;20;1;nonexistent;-0.1;92.85933282617437;-35.49623756635233;3.8831781897056707;5099;no
49;services;divorced;basic.4y;no;yes;no;cellular;jun;tue;73;1;999;0;success;-1.8;93.386437316251;-43.71215354386595;0.6;5228;no
42;blue-collar;married;basic.9y;unknown;yes;no;telephone;nov;wed;345;1;999;0;nonexistent;-1.7;93.18467401569791;-33.822170842312225;2.954586831097555;5176;no
56;blue-collar;married;high.school;no;no;no;telephone;aug;mon;827;4;999;0;nonexistent;1.4;93.15034658623262;-40.51728685239936;3.3458835425125093;5008;no
42;admin.;married;professional.course;no;unknown;no;telephone;may;tue;41;1;999;0;nonexistent;-0.1;93.71826214996264;-43.596129966280266;3.1648024965999006;5099;no
48;blue-collar;single;university.degree;no;no;no;telephone;may;thu;34;3;999;0;failure;-1.7;94.10689673854928;-41.696470436676634;4.412344300851653;5076;no
52;admin.;married;basic.9y;no;no;no;telephone;oct;mon;786;1;999;0;success;-0.1;93.60418357443521;-44.07650406639762;1.5165092322860045;5076;yes
38;technician;single;university.degree;no;no;unknown;cellular;jul;wed;588;2;999;0;nonexistent;-0.1;93.2662391951904;-44.1986537829034;4.83662125922047;5195;no
39;blue-collar;married;university.degree;unknown;no;no;cellular;jul;fri;64;5;999;0;nonexistent;-0.1;94.80409157686195;-43.24747364517206;3.2974153240074084;5099;no
41;admin.;married;basic.6y;no;yes;no;cellular;nov;fri;621;8;24;1;nonexistent;1.4;93.82382929480319;-44.02698213749124;3.644499387466756;5191;no
29;technician;single;high.school;no;no;no;cellular;may;tue;121;4;999;0;nonexistent;1.4;94.78114962426928;-37.50166653170553;3.8005674565609544;5017;no
36;self-employed;married;university.degree;no;no;no;telephone;aug;wed;214;1;999;0;nonexistent;-1.8;93.61761797273255;-40.82002444761028;4.511371333594469;5176;no
35;technician;married;basic.4y;no;yes;no;cellular;aug;fri;270;3;999;0;nonexistent;1.4;93.10104926496739;-39.68513756046014;5.1;5228;no
49;admin.;single;university.degree;no;no;no;cellular;may;wed;104;5;999;0;nonexistent;1.4;94.50166329502468;-41.08594736011239;3.2065008612160835;5228;no
28;blue-collar;divorced;university.degree;no;yes;no;cellular;aug;wed;298;2;5;1;failure;-1.7;94.30804543818296;-39.58617019543084;5.1;5191;no
47;housemaid;single;high.school;unknown;no;no;cellular;jul;thu;126;2;999;0;nonexistent;-1.7;94.61562866449594;-39.947297203734614;5.1;5228;no
43;unemployed;divorced;university.degree;no;no;no;telephone;jun;fri;218;1;17;1;nonexistent;1.4;94.08405198579187;-45.306669625261954;2.0419303877859836;5176;no
25;entrepreneur;single;university.degree;no;no;no;cellular;nov;wed;246;3;999;0;nonexistent;-1.7;93.25264503097777;-37.1872151165295;3.899484303150954;5099;no
46;blue-collar;single;university.degree;no;yes;no;cellular;apr;tue;30;2;999;0;nonexistent;-1.7;92.74167684541347;-39.29652080366261;3.9115045060871068;5228;no
46;blue-collar;married;university.degree;no;no;no;cellular;may;mon;375;1;999;0;nonexistent;1.1;93.3071774526674;-40.55723430456092;4.24999198855031;5176;no
34;blue-collar;divorced;high.school;no;no;no;cellular;may;tue;110;7;999;0;nonexistent;-1.8;93.50142153652418;-41.92022867705095;3.9134567225745394;5195;no
39;admin.;married;basic.4y;no;yes;no;cellular;apr;thu;113;1;999;0;nonexistent;-0.1;93.0185528213037;-43.41531252057147;4.907341969111445;5176;no
30;self-employed;married;university.degree;unknown;no;no;cellular;may;fri;1260;1;999;0;failure;-1.7;92.8034768680229;-45.78920388034693;1.08559945380631;5017;no
57;services;married;professional.course;no;yes;no;cellular;jun;fri;1232;3;999;0;nonexistent;-1.7;93.16833337594709;-44.35446656564237;3.7723023237631104;5176;no
38;retired;married;university.degree;no;yes;no;cellular;aug;mon;249;1;999;0;nonexistent;-1.8;93.62686528283079;-43.833502841059996;4.463339738457789;5228;no
39;admin.;single;university.degree;no;yes;no;cellular;jun;fri;1035;6;999;0;nonexistent;-1.8;93.34612330234329;-33.94285009190219;4.89606760572841;5099;no
41;admin.;married;university.degree;no;no;no;cellular;sep;tue;3000;1;999;0;nonexistent;-0.1;93.58021394559539;-40.40526764038726;1.2969078976391462;5176;no
45;admin.;married;professional.course;no;yes;no;cellular;may;thu;298;1;999;0;nonexistent;-1.8;94.23727288913923;-45.14195328493279;1.680490773966843;5191;no
44;blue-collar;married;university.degree;no;yes;no;cellular;jun;fri;158;1;999;0;failure;-1.8;93.56348818512055;-34.21789406351938;3.6783660686501953;5195;no
40;blue-collar;married;university.degree;unknown;no;no;telephone;apr;mon;865;1;999;0;nonexistent;1.1;94.12421536640693;-36.664515640908164;2.38687474141813;5191;no
36;retired;married;high.school;no;yes;no;cellular;nov;mon;20;8;999;0;nonexistent;1.4;92.95280556001467;-39.26598846458088;3.3121047941177086;5099;no
43;admin.;single;basic.9y;no;yes;no;cellular;aug;wed;406;3;999;0;nonexistent;-1.7;93.14434964631627;-39.98352990346475;2.784859762452766;5008;no
46;technician;married;professional.course;no;no;no;cellular;nov;mon;6;5;999;0;nonexistent;-1.8;93.38649627393202;-47.02435435199678;3.7829620839485374;5099;no
46;management;married;university.degree;yes;unknown;yes;cellular;jul;thu;175;3;11;1;nonexistent;-1.7;92.76470352951527;-39.06086701515011;0.7581812652835903;5076;yes
45;services;single;university.degree;no;no;no;telephone;may;tue;80;2;27;3;nonexistent;1.1;93.00034976789573;-38.32690425572634;4.57556339187005;5099;no
42;student;married;university.degree;unknown;yes;no;cellular;may;wed;183;3;999;0;failure;-1.8;93.69867396553875;-38.05087021121785;3.9611203757440627;5176;no
48;self-employed;single;basic.6y;no;yes;no;cellular;may;fri;30;3;26;1;nonexistent;-0.1;94.05300328467956;-42.16080934854895;4.575949664329723;5099;no
27;admin.;married;high.school;no;no;no;cellular;may;fri;29;1;999;0;nonexistent;-0.1;93.01956784251126;-37.47894350095008;2.069848746136376;5099;no
25;blue-collar;married;university.degree;unknown;no;no;telephone;may;tue;150;4;22;1;nonexistent;-1.8;93.49514751715556;-36.90110900322158;3.3733414353998534;5099;no
21;management;married;basic.9y;no;yes;yes;cellular;may;wed;260;1;10;1;nonexistent;1.4;93.42628490684419;-43.79109510179156;2.8509810353272975;5176;no
43;blue-collar;married;professional.course;unknown;yes;no;cellular;aug;thu;255;3;20;1;nonexistent;-1.8;93.75640737790663;-39.04921072314949;4.666945599916853;5099;no
59;blue-collar;single;high.school;no;yes;no;telephone;nov;thu;134;1;999;0;nonexistent;-1.7;93.37449908703607;-43.45558951281013;5.1;5195;no
51;admin.;divorced;university.degree;no;yes;no;cellular;aug;thu;88;5;5;1;failure;-0.1;93.44617224541561;-40.25721669624321;5.1;5228;no
37;admin.;married;illiterate;no;no;no;telephone;nov;tue;255;1;999;0;nonexistent;-1.8;93.74383604352836;-50.0558605553371;1.6158901030804187;5195;yes
41;services;married;university.degree;no;no;no;cellular;jul;tue;102;1;999;0;nonexistent;-1.7;92.55357762296603;-37.995800449631695;1.4358560665013975;5099;no
32;unknown;single;university.degree;no;no;no;cellular;may;thu;785;1;999;0;failure;1.4;94.12853454907726;-44.94456797661389;4.569167763231148;5008;yes
52;housemaid;divorced;basic.6y;unknown;no;yes;cellular;may;fri;268;3;999;0;nonexistent;1.1;93.56429367597894;-37.12425401079625;4.44160750847217;5195;no
40;entrepreneur;married;university.degree;unknown;no;no;cellular;oct;tue;1029;3;999;0;failure;-0.1;93.02678183048143;-37.386572366677996;4.288800819033223;5176;no
36;unknown;divorced;basic.9y;no;yes;no;cellular;may;fri;331;1;999;0;nonexistent;-0.1;93.32315599646444;-31.587768539097663;1.3265697456837122;5195;no
35;admin.;married;high.school;no;no;no;cellular;may;wed;4;2;11;1;nonexistent;-0.1;94.06870994958224;-49.43030924666019;4.685661244343308;5176;no
43;blue-collar;single;professional.course;unknown;yes;no;cellular;may;thu;69;1;999;0;nonexistent;-1.7;92.24012247570876;-39.380591624630775;3.783522334908221;5076;no
26;admin.;married;university.degree;no;yes;no;telephone;sep;thu;136;2;22;1;failure;-0.1;93.56578860913949;-42.720824259240935;1.6971653015590944;5008;yes
33;technician;married;professional.course;no;yes;no;cellular;oct;tue;23;2;999;0;nonexistent;1.1;93.72574575070152;-39.940154162038596;3.257626973628489;5195;no
49;admin.;married;high.school;no;no;yes;cellular;aug;tue;59;5;23;1;nonexistent;1.4;94.40397107515571;-43.454449357488045;4.579941335251927;5176;no
19;services;married;university.degree;no;yes;yes;cellular;jul;tue;9;3;999;0;failure;-0.1;92.74561865380299;-47.53715698874047;3.432721967082799;5195;no
25;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;209;1;14;1;nonexistent;-1.8;93.5373810763141;-32.2308136076902;0.6480641976528325;5017;no
50;entrepreneur;married;basic.4y;no;yes;no;cellular;nov;wed;13;2;18;2;nonexistent;-0.1;93.42637875579393;-39.3584191864657;0.9329051772494891;5176;yes
51;admin.;single;high.school;unknown;yes;yes;telephone;jul;fri;398;1;999;0;nonexistent;-1.8;94.79385456687983;-44.47424787015412;4.668713145095851;5191;no
51;blue-collar;married;professional.course;no;yes;no;cellular;apr;fri;639;4;999;0;nonexistent;1.1;93.96699621072494;-41.42086981583884;4.817206830252347;5176;no
39;admin.;married;university.degree;no;yes;yes;cellular;aug;tue;11;2;999;0;nonexistent;-1.7;94.2136021379819;-41.24794854618719;2.4707033060792876;5195;no
42;blue-collar;married;illiterate;no;yes;no;cellular;may;thu;70;1;999;0;nonexistent;1.1;93.95195718930984;-35.72291806452181;4.58885102351175;5099;no
48;admin.;single;professional.course;no;yes;no;telephone;may;thu;152;1;7;1;success;-1.7;92.78264888550234;-39.96124454639438;1.1269455542614382;5228;yes
35;housemaid;married;basic.9y;unknown;no;no;cellular;apr;wed;601;3;999;0;nonexistent;-0.1;93.85015790261382;-39.45867664417038;2.6233010295918215;5176;no
38;unemployed;single;high.school;no;no;no;telephone;aug;thu;375;3;999;0;failure;-1.7;94.11186552413663;-39.13196147345322;4.624247418993248;4963;no
27;technician;single;basic.9y;no;no;no;telephone;apr;mon;375;2;999;0;failure;-1.7;94.56459546797413;-40.641181356740034;4.438790485491314;5099;no
30;blue-collar;married;professional.course;no;yes;no;cellular;may;thu;34;1;999;0;nonexistent;-0.1;93.49797151267765;-34.80692817317302;5.010658802319309;5228;no
43;technician;married;university.degree;yes;yes;no;telephone;apr;mon;55;2;999;0;nonexistent;1.4;92.45552909048799;-40.1245958319903;1.5743793256728034;5017;no
38;blue-collar;married;basic.9y;unknown;no;no;cellular;jul;mon;14;3;5;1;nonexistent;1.1;93.3256807751415;-36.529229590026716;2.917469307426071;5195;no
34;blue-collar;married;basic.6y;no;no;yes;cellular;jul;fri;1225;3;999;0;nonexistent;-1.7;93.41445911333707;-38.34479839424597;4.126695372508622;5191;no
52;technician;married;university.degree;no;no;no;telephone;may;tue;1718;2;999;0;nonexistent;-1.8;93.52163731103339;-34.65540708988786;2.024573776857279;5176;yes
32;student;married;professional.course;unknown;no;yes;cellular;nov;mon;146;5;999;0;nonexistent;-0.1;94.90319380469539;-39.70229530419184;4.580827847037142;5008;no
35;blue-collar;married;university.degree;no;yes;no;cellular;aug;thu;185;3;999;0;nonexistent;-0.1;93.50269712325132;-39.477041825883234;1.5991926272526464;5191;no
40;management;single;basic.4y;no;yes;no;cellular;jul;wed;109;5;999;0;nonexistent;1.1;93.28340831361076;-39.92087604548465;1.6807184165989635;4963;yes
38;management;married;university.degree;no;no;no;telephone;jun;thu;842;7;15;1;nonexistent;1.4;93.23587071890374;-38.17887391810141;3.379186436076862;5191;no
37;unemployed;married;university.degree;no;no;no;cellular;may;fri;301;2;999;0;nonexistent;1.4;93.60434872277344;-44.1109225503718;0.6;5191;no
28;admin.;married;high.school;no;no;no;telephone;oct;fri;326;1;27;1;nonexistent;1.1;93.20371174259697;-39.84860205398092;2.867874278340577;5191;no
44;admin.;married;basic.9y;no;no;no;cellular;may;wed;52;4;22;1;nonexistent;1.1;92.81575460657882;-45.4952169162242;2.0389436771567535;5176;no
